Code,Name,Shares,Sector
7066,"Peers Co.,Ltd.",9182643,Industrials
7069,"CyberBuzz, Inc.",4023594,Communication Services
7071,"Amvis Holdings, Inc.",97533843,Healthcare
7075,N/A,7484980,Industrials
7078,INCLUSIVE Holdings Inc.,10052613,Communication Services
7079,"WDB coco Co., Ltd.",2404852,Healthcare
7090,Ligua Inc.,1489082,Healthcare
7093,"adish Co., Ltd.",2104160,Technology
7115,AlphaPurchase Corporation,9818488,Industrials
7127,"Ikka Holdings Co.,Ltd.",7252600,Consumer Cyclical
7129,Miahelsa Holdings Corporation,2796179,Healthcare
7133,"HYUGA PRIMARY CARE Co.,Ltd.",7130672,Healthcare
7135,"Japan Craft Holdings Co., Ltd.",37320666,Consumer Cyclical
7138,"TORICO Co., Ltd.",14738335,Communication Services
7180,"Kyushu Financial Group, Inc.",425001329,Financial Services
7185,Hirose Tusyo Inc.,6136731,Financial Services
7199,"Premium Group Co., Ltd.",38925529,Financial Services
7212,F-Tech Inc.,18573166,Consumer Cyclical
7215,"Faltec Co., Ltd.",9377872,Consumer Cyclical
7218,"Tanaka Seimitsu Kogyo Co., Ltd.",9715274,Consumer Cyclical
7235,"Tokyo Radiator Mfg.Co.,Ltd.",9523813,Consumer Cyclical
7244,"Ichikoh Industries, Ltd.",96249194,Consumer Cyclical
7254,Univance Corporation,20868454,Consumer Cyclical
7255,Sakurai Ltd.,3321563,Consumer Cyclical
7264,Muro Corporation,6041996,Consumer Cyclical
7269,Suzuki Motor Corporation,1929274462,Consumer Cyclical
7271,Yasunaga Corporation,10303330,Consumer Cyclical
7277,"TBK Co., Ltd.",31766863,Consumer Cyclical
7343,"Broad-minded Co.,Ltd.",5703667,Financial Services
7347,"Mercuria Holdings Co., Ltd.",19348123,Financial Services
7353,"KIYO Learning Co.,Ltd.",6868950,Consumer Defensive
7356,Retty Inc.,14962153,Communication Services
7358,Poppins Corporation,9764878,Consumer Cyclical
7359,"Tokyo Communications Group,Inc.",10074422,Communication Services
7367,"CELM,Inc.",21631540,Industrials
7368,"HYOJITO Co., Ltd.",4720166,Communication Services
7380,"Juroku Financial Group,Inc.",177105130,Financial Services
7409,"AeroEdge Co., Ltd.",11815029,Industrials
7426,Yamadai Corporation,1110839,Basic Materials
7438,Kondotec Inc.,25613700,Industrials
7444,"Harima-Kyowa Co.,LTD.",5383123,Consumer Cyclical
7459,MediPal Holdings Corporation,204698683,Healthcare
7462,CAPITA Inc.,4111000,Energy
7477,Muraki Corporation,1419621,Consumer Cyclical
7500,"Nishikawa Keisoku Co., Ltd.",3391740,Technology
7502,"Plaza Holdings Co.,Ltd.",2327813,Consumer Cyclical
7505,"Fuso Dentsu Co., Ltd.",11649850,Technology
7506,"HOUSE OF ROSE Co.,Ltd.",4702430,Consumer Cyclical
7562,"Anrakutei Co., Ltd.",4618176,Consumer Cyclical
7567,Sakae Electronics Corporation,5078736,Industrials
7670,O-Well Corporation,10060322,Industrials
7685,"BuySell Technologies Co.,Ltd.",61829982,Consumer Cyclical
7687,"MICREED Co.,Ltd.",6614195,Consumer Defensive
7694,itsumo.inc.,5942607,Industrials
7695,"Koukandekirukun, Inc.",7467870,Consumer Cyclical
7716,Nakanishi Inc.,83044782,Healthcare
7769,"Rhythm Co.,Ltd.",7962008,Consumer Cyclical
7779,CYBERDYNE Inc.,133431056,Healthcare
7813,"Platz Co., Ltd.",3381466,Healthcare
7814,"JAPAN Creative Platform Group Co., Ltd.",47359815,Industrials
7821,"Maeda Kosen Co., Ltd.",67187837,Basic Materials
7851,"Kawase Computer Supplies Co., Ltd.",4690789,Industrials
7859,Almedio Inc.,20035579,Technology
7860,Avex Inc.,42503402,Communication Services
7871,"Fukuvi Chemical Industry Co.,Ltd.",19793792,Industrials
7875,"Takeda iP Holdings Co.,Ltd.",16724858,Communication Services
7883,"Sun Messe Co., Ltd.",15352288,Industrials
7893,PRONEXUS Inc.,24818980,Industrials
7897,"Hokushin Co., Ltd.",28352108,Basic Materials
7911,TOPPAN Holdings Inc.,282101105,Industrials
7937,"Tsutsumi Jewelry Co.,Ltd.",15626661,Consumer Cyclical
7938,Regal Corporation,2984960,Consumer Cyclical
7944,Roland Corporation,26372292,Consumer Cyclical
7952,"Kawai Musical Instruments Manufacturing Co., Ltd.",8602419,Consumer Cyclical
7953,"Kikusui Chemical Industries Co., Ltd.",12538556,Industrials
7956,Pigeon Corporation,119630033,Consumer Defensive
7985,NEPON Inc.,957496,Industrials
8007,"Takashima & Co., Ltd.",34071534,Basic Materials
8037,Kamei Corporation,30599628,Energy
8039,"Tsukiji Uoichiba Company, Limited",2223535,Consumer Defensive
8040,"Tokyo Soir Co., Ltd.",3459904,Consumer Cyclical
8043,Starzen Company Limited,57148046,Consumer Defensive
8046,"Marufuji Sheet Piling Co.,Ltd.",18092645,Basic Materials
8070,"Tokyo Sangyo Co., Ltd.",26078653,Industrials
8088,Iwatani Corporation,230178821,Industrials
8089,Nice Corporation,11612911,Industrials
8093,"Kyokuto Boeki Kaisha, Ltd.",12035085,Technology
8097,"San-Ai Obbli Co., Ltd.",61882413,Energy
8115,"MOONBAT Co.,Ltd.",4507515,Consumer Cyclical
8117,Central Automotive Products Ltd.,55264883,Consumer Cyclical
8119,Sanyei Corporation,9505544,Consumer Cyclical
8132,"Sinanen Holdings Co., Ltd.",10856690,Energy
8135,Zett Corporation,19574826,Consumer Cyclical
8139,Nagahori Corporation,15335043,Consumer Cyclical
8154,"Kaga Electronics Co.,Ltd.",47659072,Technology
8179,"ROYAL HOLDINGS Co., Ltd.",98502034,Consumer Cyclical
8230,"Hasegawa Co., Ltd.",18190460,Consumer Cyclical
8291,"Nissan Tokyo Sales Holdings Co., Ltd.",59461016,Consumer Cyclical
8304,"Aozora Bank, Ltd.",138381124,Financial Services
8309,"Sumitomo Mitsui Trust Group, Inc.",696985314,Financial Services
8337,"The Chiba Kogyo Bank, Ltd.",57398955,Financial Services
8343,"The Akita Bank, Ltd.",17773152,Financial Services
8345,"The Bank of Iwate, Ltd.",69018468,Financial Services
8358,Suruga Bank Ltd.,170463100,Financial Services
8360,"The Yamanashi Chuo Bank,Ltd.",30643450,Financial Services
8370,"The Kiyo Bank, Ltd.",64081275,Financial Services
8425,"Mizuho Leasing Company, Limited",280186810,Financial Services
8508,"J Trust Co., Ltd.",132179647,Financial Services
8511,"Japan Securities Finance Co., Ltd.",80971218,Financial Services
8600,"TOMONY Holdings, Inc.",192118816,Financial Services
8729,N/A,6708447263,Financial Services
8869,Meiwa Estate Company Limited,23447684,Real Estate
8871,"GOLDCREST Co.,Ltd.",33235062,Real Estate
8876,"Relo Group, Inc.",151067815,Industrials
8877,Eslead Corporation,15429364,Real Estate
8891,"AMG Holdings Co.,Ltd.",2801150,Real Estate
8944,"Land Business Co.,Ltd.",19846115,Real Estate
8995,"Makoto Construction Co,Ltd",2011726,Real Estate
8999,Grandy House Corporation,28931870,Real Estate
9012,"Chichibu Railway Co., Ltd.",1485166,Industrials
9024,Seibu Holdings Inc.,253994227,Industrials
9028,"ZERO Co., Ltd.",16803262,Consumer Cyclical
9031,"Nishi-Nippon Railroad Co., Ltd.",75506927,Industrials
9033,"Hiroshima Electric Railway Co.,Ltd.",30389024,Industrials
9046,"Kobe Electric Railway Co., Ltd.",7911911,Industrials
9060,Japan Logistic Systems Corp.,1354226,Industrials
9065,Sankyu Inc.,50128237,Industrials
9073,"Kyogoku unyu shoji Co., Ltd.",2874701,Industrials
9075,"Fukuyama Transporting Co., Ltd.",35477149,Industrials
9076,"Seino Holdings Co., Ltd.",149287481,Industrials
9115,"Meiji Shipping Group Co., Ltd.",34056345,Industrials
9127,"Tamai Steamship Co., Ltd.",1930126,Industrials
9173,"Tokai Kisen Co., Ltd.",2194618,Industrials
9213,Seyfert Ltd.,1320758,Industrials
9223,N/A,12437852,Industrials
9248,"People, Dreams & Technologies Group Co., Ltd.",8740141,Industrials
9256,"Succeed co.,ltd.",3578700,Consumer Defensive
9271,"Wagokoro Co., Ltd.",6561724,Consumer Cyclical
9274,"Kpp Group Holdings Co., Ltd.",62321933,Basic Materials
9310,Japan Transcity Corporation,62601094,Industrials
9330,AGEHA Inc.,1433455,Communication Services
9336,"Daiei Kankyo Co., Ltd.",99848917,Industrials
9337,toridori Inc.,3302796,Technology
9344,Axis Consulting Corporation,4970697,Industrials
9345,"Bizmates, Inc.",3248034,Consumer Defensive
9346,"Cocorport, Inc.",3677657,Industrials
9351,"Toyo Wharf & Warehouse Co., Ltd.",7191170,Industrials
9353,"Sakurajima Futo Kaisha, Ltd.",1521795,Industrials
9355,Rinko Corporation,2608644,Industrials
9360,Suzuyo Shinwart Corporation,2844942,Technology
9363,"Daiun Co.,Ltd.",4849942,Industrials
9366,Sanritsu Corporation,5638280,Industrials
9401,"TBS Holdings,Inc.",156781625,Communication Services
9404,"Nippon Television Holdings, Inc.",247332188,Communication Services
9409,TV Asahi Holdings Corporation,100539334,Communication Services
9416,Vision Inc.,49209164,Communication Services
9423,Forval RealStraight Inc.,24253525,Real Estate
9439,M H Group Ltd.,11542052,Consumer Cyclical
9468,Kadokawa Corporation,146548290,Communication Services
9561,GLAD CUBE Inc.,8433508,Technology
9564,FCE Inc.,22032332,Industrials
9625,"Cerespo Co., Ltd.",5481772,Communication Services
9656,Greenland Resort Company Limited,10337423,Consumer Cyclical
9658,Business Brain Showa-Ota Inc.,32452743,Technology
9684,"Square Enix Holdings Co., Ltd.",360562131,Communication Services
9685,"KYCOM Holdings Co., Ltd.",5079442,Technology
9691,"Ryomo Systems Co.,Ltd.",3498534,Technology
9708,"Imperial Hotel, Ltd.",118328022,Consumer Cyclical
9713,"The Royal Hotel, Limited",15273121,Consumer Cyclical
9722,Fujita Kanko Inc.,59918600,Consumer Cyclical
9731,"Hakuyosha Company, Ltd.",3792234,Consumer Cyclical
9761,"Tokai Lease Co.,Ltd.",3463893,Real Estate
9763,"Maruken Lease Co., Ltd.",9517884,Industrials
9780,Harima B.Stem Corporation,9214930,Industrials
9818,"Daimaru Enawin Co., Ltd.",7674622,Utilities
9827,"Lilycolor Co., Ltd.",12316946,Consumer Cyclical
9843,"Nitori Holdings Co., Ltd.",565058095,Consumer Cyclical
9853,"Ginza Renoir Co., Ltd.",6108478,Consumer Cyclical
9880,Innotech Corporation,12174686,Technology
9885,"Charle Co.,Ltd.",14942851,Consumer Cyclical
9895,Consec Corporation,1758859,Industrials
9896,"JK Holdings Co., Ltd.",27244279,Industrials
9900,Sagami Holdings Corporation,30283498,Consumer Cyclical
9960,Totech Corporation,41006207,Technology
9987,"Suzuken Co., Ltd.",67782715,Healthcare
1301,"Kyokuyo Co., Ltd.",11877339,Consumer Defensive
1379,Hokuto Corporation,31299064,Consumer Defensive
1380,"Akikawa Foods & Farms Co., Ltd.",4169122,Consumer Defensive
1384,"Hokuryo Co., Ltd.",8458882,Consumer Defensive
142A,N/A,2905200,Industrials
1438,"Gifu landscape architect Co., Ltd.",3244213,Industrials
145A,N/A,5124800,Technology
1491,"Chugai Mining Co., Ltd.",14410389,Basic Materials
150A,N/A,5666100,Industrials
1514,"Sumiseki Holdings,Inc.",59823358,Energy
153A,N/A,6530800,Technology
157A,N/A,3190600,Technology
160A,N/A,3580400,Industrials
1711,"SDS HOLDINGS Co.,Ltd.",10232663,Utilities
1726,Br. Holdings Corporation,45272628,Industrials
173A,N/A,4206033,Technology
175A,N/A,1471400,Technology
1764,Kudo Corporation,1246324,Industrials
177A,N/A,5111600,Healthcare
1783,"Fantasista Co., Ltd.",170042568,Real Estate
1808,HASEKO Corporation,264646716,Consumer Cyclical
1833,Okumura Corporation,35870785,Industrials
1848,Fuji P.S Corporation,17664842,Industrials
1860,Toda Corporation,299674797,Industrials
1861,"Kumagai Gumi Co.,Ltd.",170923828,Industrials
194A,N/A,7531700,Healthcare
1979,Taikisha Ltd.,62999599,Industrials
2109,"Mitsui DM Sugar Co.,Ltd.",31116800,Consumer Defensive
2134,"Kitahama Capital Partners Co.,Ltd.",547690992,Financial Services
2160,GNI Group Ltd.,55685052,Healthcare
2173,Hakuten Corporation,15657148,Communication Services
2179,"Seigakusha Co.,Ltd.",5547898,Consumer Defensive
2183,"Linical Co., Ltd.",22586431,Healthcare
219A,N/A,22858200,Healthcare
2204,"Nakamuraya Co., Ltd.",5714605,Consumer Defensive
2215,"First Baking Co., Ltd.",6923391,Consumer Defensive
2286,"Hayashikane Sangyo Co.,Ltd.",8166294,Consumer Defensive
2323,fonfun corporation,21002508,Technology
2329,Tohokushinsha Film Corporation,137690603,Communication Services
2351,ASJ Inc.,7801882,Technology
2376,Scinex Corporation,5607983,Communication Services
2384,"SBS Holdings, Inc.",39717367,Industrials
2388,"Wedge Holdings CO.,LTD.",42455078,Industrials
2415,"Human Holdings Co., Ltd.",10377962,Consumer Defensive
2464,"Aoba-BBT, Inc.",12663324,Consumer Defensive
2498,Oriental Consultants Holdings Company Limited,11899340,Industrials
2499,"Nihonwasou Holdings, Inc.",9065600,Industrials
253A,"ETS Group Co.,Ltd",6368902,Industrials
2585,"Lifedrink Company, Inc.",51887981,Consumer Defensive
2586,Fruta Fruta Inc.,106394553,Consumer Defensive
2594,Key Coffee Inc.,21423453,Consumer Defensive
2597,Unicafe Inc.,13383048,Consumer Defensive
261A,N/A,11699800,Industrials
264A,N/A,12420380,Consumer Defensive
2652,Mandarake Inc.,32395530,Consumer Cyclical
2656,Vector HOLDINGS Inc.,24506800,Communication Services
265A,N/A,4033400,Technology
2708,"Kuze Co., Ltd.",4626276,Consumer Defensive
2721,J-Holdings Corp.,9838480,Real Estate
2752,Fujio Food Group Inc.,51267463,Consumer Cyclical
2762,"Sanko Marketing Foods Co., Ltd.",39758249,Consumer Cyclical
2784,Alfresa Holdings Corporation,181718647,Healthcare
2804,"Bull-Dog Sauce Co., Ltd.",12609617,Consumer Defensive
2806,Yutaka Foods Corporation,6947521,Consumer Defensive
2813,"Wakou Shokuhin Co., Ltd.",2495198,Consumer Defensive
2814,"Sato Foods Industries Co., Ltd.",3657701,Consumer Defensive
2818,"PIETRO Co., Ltd.",6927948,Consumer Defensive
2819,"EBARA Foods Industry,Inc.",9739118,Consumer Defensive
286A,N/A,35728900,Healthcare
2874,"Yokorei Co.,Ltd.",58994270,Consumer Defensive
2875,"Toyo Suisan Kaisha, Ltd.",97342366,Consumer Defensive
2876,Delsole Corporation,8904998,Consumer Defensive
2877,NittoBest Corporation,12097873,Consumer Defensive
287A,N/A,42449980,Industrials
290A,N/A,131879450,Industrials
2911,"Asahimatsu Foods Co., Ltd.",1857988,Consumer Defensive
2916,"Semba Tohka Industries Co., Ltd",11383592,Consumer Defensive
2933,Kibun Foods Inc.,22829675,Consumer Defensive
2962,"Tecnisco, Ltd.",9193374,Industrials
2970,"Glc Group,Inc.",16580052,Real Estate
298A,N/A,4635703,Technology
2998,CREAL Inc.,36049560,Financial Services
3024,Create Corporation,3897120,Industrials
3036,ALCONIX Corporation,30035199,Basic Materials
3053,"Pepper Food Service Co., Ltd.",61423780,Consumer Cyclical
3054,HYPER Inc.,9656792,Technology
3067,"Tokyo Ichiban Foods Co., Ltd.",8923628,Consumer Cyclical
3076,Ai Holdings Corporation,53273510,Industrials
3079,DVx Inc.,10500956,Healthcare
3104,"Fujibo Holdings, Inc.",33767400,Consumer Cyclical
3113,UNIVA Oak Holdings Limited,93235520,Financial Services
3133,"kaihan co.,Ltd.",56915783,Consumer Cyclical
3150,"grems,Inc.",23102007,Utilities
3153,"Yashima Denki Co., Ltd.",21408304,Industrials
3173,"Cominix Co.,Ltd.",6867482,Industrials
3175,"AP Holdings Co.,Ltd.",12757944,Consumer Cyclical
3183,"WIN-Partners Co., Ltd.",27498836,Healthcare
3184,"International Conglomerate of Distribution for Automobile Holdings Co., Ltd.",2099721,Consumer Cyclical
3187,miratap inc.,18007775,Consumer Cyclical
3196,"HOTLAND HOLDINGS Co., Ltd.",21261724,Consumer Cyclical
319A,N/A,8845962,Financial Services
3277,"Sansei Landic Co.,Ltd",8114624,Real Estate
3291,"Iida Group Holdings Co., Ltd.",276330256,Consumer Cyclical
3293,"AZUMA HOUSE Co., Ltd.",8050166,Real Estate
3299,"MUGEN ESTATE Co.,Ltd.",23484389,Real Estate
3300,"AMBITION DX HOLDINGS Co., Ltd.",7119107,Real Estate
3315,"Nippon Coke & Engineering Company, Limited",291023543,Basic Materials
3323,"Recomm Co., Ltd.",80731355,Communication Services
3358,"Trailhead Global Holdings,Inc.",34565895,Consumer Cyclical
3359,"cotta CO.,LTD",10499649,Consumer Cyclical
3370,"FUJITA CORPORATION Co.,Ltd.",3432221,Consumer Cyclical
3372,"KANMONKAI Co., Ltd.",13698753,Consumer Cyclical
3374,Naigai Tec Corporation,3498662,Industrials
3388,"Meiji Electric Industries Co.,Ltd.",12752655,Technology
3393,"Startia Holdings,Inc.",9350481,Technology
3397,TORIDOLL Holdings Corporation,87857957,Consumer Cyclical
3417,"Ohki Healthcare Holdings Co.,Ltd.",13641376,Healthcare
3423,SE Corporation,30208072,Industrials
3437,"Tokuden Co., Ltd.",1582104,Industrials
3452,B-Lot Company Limited,18635538,Real Estate
3469,"Dualtap Co., Ltd.",4376223,Real Estate
3489,"FaithNetwork Co.,Ltd",29645673,Real Estate
3495,"Koryojyuhan Co., Ltd.",2766697,Real Estate
3512,"Nippon Felt Co., Ltd.",17331348,Industrials
3513,"Ichikawa Co., Ltd.",4207464,Basic Materials
352A,"LOIVE Co.,Ltd.",12629871,Consumer Cyclical
3542,"Vega Corporation Co.,Ltd.",10618373,Consumer Cyclical
3551,Dynic Corporation,8196502,Industrials
3598,"Yamaki Co.,Ltd.",14176888,Consumer Cyclical
3625,Techfirm Holdings Inc.,7116087,Technology
3640,"Densan Co., Ltd.",5549665,Technology
3641,"Papyless Co., Ltd.",8650163,Communication Services
3652,Digital Media Professionals Inc.,3145160,Technology
3661,"m-up holdings, Inc.",70777672,Communication Services
3667,"enish,inc.",43980876,Communication Services
3674,"Aucfan Co., Ltd.",10521684,Communication Services
3683,"Cyberlinks Co., Ltd.",11079126,Technology
3691,"DIGITAL PLUS, Inc.",4357825,Communication Services
3692,"FFRI Security, Inc.",7909575,Technology
3694,OPTiM Corporation,54498640,Technology
3719,"AI storm Co., Ltd.",28954195,Industrials
3726,"4Cs HD Co., Ltd.",13136168,Consumer Cyclical
3747,"Intertrade Co.,Ltd.",7185570,Financial Services
3750,"ADR120S, Inc.",8928199,Healthcare
3763,Pro-Ship Incorporated,25678036,Technology
3777,Environment Friendly Holdings Corp.,304449060,Technology
3799,Keyware Solutions Inc.,8361327,Technology
3825,"Remixpoint, Inc.",146604800,Utilities
3835,"eBASE Co.,Ltd.",44125738,Technology
3841,Jedat Inc.,3849328,Technology
3844,Comture Corporation,31893529,Technology
3845,I-Freek Mobile Inc.,22239641,Communication Services
3851,"Nippon Ichi Software, Inc.",5060244,Communication Services
3856,Abalance Corporation,18950651,Technology
3861,Oji Holdings Corporation,876636099,Basic Materials
3863,"Nippon Paper Industries Co., Ltd.",115531879,Basic Materials
3865,Hokuetsu Corporation,168233759,Basic Materials
386A,N/A,3605000,Consumer Cyclical
3878,Tomoegawa Corporation,9806207,Basic Materials
3880,Daio Paper Corporation,166443196,Basic Materials
3901,"MarkLines Co., Ltd.",12746520,Communication Services
3909,Showcase Inc.,8572700,Technology
3916,Digital Information Technologies Corporation,29462866,Technology
3927,Fuva Brain Limited,5344393,Technology
3928,Mynet Inc.,8552361,Communication Services
3929,"Socialwire Co., Ltd.",11708747,Communication Services
3933,"CHIeru Co.,Ltd.",7470210,Technology
3943,"Ohishi Sangyo Co., Ltd.",7844953,Consumer Cyclical
3945,"Superbag Company, Limited",1485284,Basic Materials
3950,The Pack Corporation,55602849,Consumer Cyclical
3965,"Capital Asset Planning, Inc.",5746066,Technology
3976,SHANON Inc.,5925946,Technology
3981,Beaglee Inc.,5588287,Communication Services
3989,"Sharingtechnology, Inc.",23931269,Communication Services
3998,"SuRaLa Net Co.,Ltd.",6309618,Consumer Defensive
4011,"Headwaters Co.,Ltd",3844040,Technology
4019,"Stmn, Inc.",8781364,Technology
4020,Betrend Corporation,2158126,Technology
4021,Nissan Chemical Corporation,134108630,Basic Materials
4031,Katakura & Co-op Agri Corporation,8958168,Basic Materials
4047,"Kanto Denka Kogyo Co., Ltd.",57353949,Basic Materials
4051,"GMO Financial Gate, Inc.",8254794,Technology
4053,Sun* Inc.,38122968,Technology
4074,"LaKeel, Inc.",6847177,Technology
407A,N/A,9894900,Industrials
4097,"Koatsu Gas Kogyo Co., Ltd.",55203411,Basic Materials
4098,"Titan Kogyo, Ltd.",2976521,Basic Materials
4099,Shikoku Kasei Holdings Corporation,43249220,Basic Materials
4100,TODA KOGYO CORP.,5781220,Basic Materials
4112,"Hodogaya Chemical Co., Ltd.",15905888,Basic Materials
4113,"Taoka Chemical Company, Limited",14328625,Basic Materials
4116,"Dainichiseika Color & Chemicals Mfg. Co., Ltd.",68275360,Basic Materials
4125,Sanwayuka Industry Corporation,4320314,Industrials
4166,Cacco Inc.,2732655,Technology
4169,ENECHANGE Ltd.,42766822,Technology
416A,N/A,6592012,Energy
4170,"Kaizen Platform, Inc.",17012370,Communication Services
4178,Sharing Innovations Inc.,3743600,Technology
4216,Asahi Yukizai Corporation,18783933,Industrials
4234,"Sun A.Kaken Company,Limited",9632307,Basic Materials
4235,"Ultrafabrics Holdings Co.,Ltd.",15910593,Consumer Cyclical
4237,Fujipream Corporation,28574839,Technology
4240,"Cluster Technology Co.,Ltd.",5692592,Technology
4251,KEIWA Incorporated,18495531,Technology
4256,"CYND Co., Ltd.",6053475,Technology
4260,"Hybrid Technologies Co., Ltd.",11443868,Technology
4261,"AsiaQuest Co., Ltd.",1477493,Technology
4275,"Carlit Co., Ltd.",22459637,Basic Materials
4301,Amuse Inc.,16207895,Communication Services
4310,Dream Incubator Inc.,8810460,Financial Services
4324,Dentsu Group Inc.,259586825,Communication Services
4344,Sourcenext Corporation,138314988,Technology
4365,"Matsumoto Yushi-Seiyaku Co.,Ltd.",2901260,
4372,"YMIRLINK,Inc.",3830963,Technology
4376,Kufu Company Holdings Inc.,59789521,Industrials
4387,"ZUU Co.,Ltd.",4749636,Technology
4391,"Logizard Co., Ltd.",3258049,Technology
4393,"Bank of Innovation,Inc.",3974243,Communication Services
4416,True Data Inc.,4841200,Technology
4436,"MINKABU THE INFONOID, Inc.",15369647,Communication Services
4438,Welby Inc.,8275552,Healthcare
4444,infoNet inc.,2024480,Technology
4445,Living Technologies Inc.,1215342,Real Estate
4462,"Ishihara Chemical Co., Ltd.",13665621,Basic Materials
4476,AI CROSS Inc.,3805946,Technology
4481,"Base Co., Ltd.",18138594,Technology
4487,"Spacemarket,Inc.",12102990,Real Estate
4492,Genetec Corporation,11547082,Technology
4493,"Cyber Security Cloud, Inc.",10247587,Technology
4499,"Speee, Inc.",11547117,Communication Services
4512,"Wakamoto Pharmaceutical Co.,Ltd.",34705988,Healthcare
4516,"Nippon Shinyaku Co., Ltd.",67400949,Healthcare
4523,"Eisai Co., Ltd.",281891141,Healthcare
4534,"Mochida Pharmaceutical Co., Ltd.",35450203,Healthcare
4539,"Nippon Chemiphar Co., Ltd.",3607850,Healthcare
4543,Terumo Corporation,1475072270,Healthcare
4571,"Nano Holdings, Inc.",71993529,Healthcare
4579,RaQualia Pharma Inc.,26016892,Healthcare
4586,"MedRx Co., Ltd",59365098,Healthcare
4597,Solasia Pharma K.K.,273005222,Healthcare
4598,"Delta-Fly Pharma, Inc.",12159702,Healthcare
4612,"Nippon Paint Holdings Co., Ltd.",2319437808,Basic Materials
4631,DIC Corporation,94680045,Basic Materials
4634,"artience Co., Ltd.",46881689,Basic Materials
4644,"Imagineer Co.,Ltd.",9639035,Communication Services
4651,Sanix Holdings Incorporated,47803915,Industrials
4657,"Environmental Control Center Co.,Ltd.",4788589,Industrials
4662,Focus Systems Corporation,14648480,Technology
4665,"Duskin Co., Ltd.",47022541,Industrials
4681,"Resorttrust, Inc.",212108519,Consumer Cyclical
471A,N/A,0,Industrials
472A,N/A,16929750,Communication Services
4754,TOSNET Corporation,4636097,Industrials
475A,N/A,5235200,Healthcare
4766,"PA Co., Ltd.",10752822,Industrials
4767,"TOW Co.,Ltd.",41364284,Communication Services
476A,N/A,1951988,Industrials
4777,Gala Incorporated,28024900,Communication Services
477A,N/A,4131000,Industrials
4783,"NCD Co., Ltd.",8088116,Technology
4784,"GMO internet, Inc.",274247024,Technology
4814,Nextware Ltd.,12706503,Technology
4833,"Def consulting, inc.",72602015,Industrials
4839,Wowow Inc.,28337561,Communication Services
4845,"Scala, Inc.",17368245,Technology
4887,"Sawai Group Holdings Co., Ltd.",115485634,Healthcare
4891,"TMS Co., Ltd.",45485757,Healthcare
4892,Cyfuse Biomedical K.K.,9970400,Healthcare
4894,Cuorips Inc.,8244410,Healthcare
4914,Takasago International Corporation,97496145,Basic Materials
4919,"Milbon Co., Ltd.",31780630,Consumer Defensive
4932,"Almado, Inc.",9253511,Consumer Defensive
4935,"Liberta Co.,Ltd.",30124080,Consumer Defensive
4972,"Soken Chemical & Engineering Co., Ltd.",16595222,Basic Materials
4976,"Toyo Drilube Co., Ltd.",3972099,Basic Materials
4990,"Showa Chemical Industry Co., Ltd.",10650595,Basic Materials
4994,"Taisei Lamick Group Head Quarter & Innovation Co.,Ltd.",6117124,Consumer Cyclical
5010,"Nippon Seiro Co., Ltd.",19749253,Energy
5013,Yushiro Inc.,13024420,Basic Materials
5038,"eWeLL Co.,Ltd.",15215996,Healthcare
5074,"Tess Holdings Co.,Ltd.",70518974,Utilities
5101,"The Yokohama Rubber Company, Limited",157702749,Consumer Cyclical
5105,Toyo Tire Corporation,153995929,Consumer Cyclical
5185,"Fukoku Co.,Ltd.",14222368,Consumer Cyclical
5189,"Sakura Rubber Co., Ltd.",1934642,Consumer Cyclical
5199,"Fuji Latex Co., Ltd.",1267493,Basic Materials
5210,"Nihon Yamamura Glass Co., Ltd.",10221443,Consumer Cyclical
5216,"Kuramoto Co., Ltd.",50463943,Technology
5237,Nozawa Corporation,11727631,Industrials
5240,"monoAI technology Co.,Ltd.",12264800,Technology
5242,"EYEZ,INC.",1025927,Technology
5247,"BTM, Inc.",2816842,Technology
5252,"Nihon Knowledge Co,Ltd.",4150896,Technology
5269,"Nippon Concrete Industries Co., Ltd.",54300663,Basic Materials
5282,GEOSTR Corporation,30634899,Basic Materials
5287,"Ito Yogyo Co., Ltd",2949191,Industrials
5337,Danto Holdings Corporation,32056421,Industrials
5351,"Shinagawa Refra Co., Ltd.",45633120,Industrials
5356,"Mino Ceramic Co., Ltd.",10259824,Basic Materials
5471,"Daido Steel Co., Ltd.",199853949,Basic Materials
5484,"Tohoku Steel Co., Ltd.",7427759,Basic Materials
5571,"Excite Holdings Co., Ltd.",4799430,Technology
5587,Inbound Platform Corp.,3449559,Industrials
5588,"Fast Accounting Co.,Ltd.",11196345,Technology
5591,AVILEN Inc.,6107654,Technology
5616,N/A,2420500,Consumer Cyclical
5619,N/A,3508478,Healthcare
5621,N/A,9593157,Technology
5695,"Powdertech Co., Ltd.",2909594,Basic Materials
5699,"IBOKIN Co.,Ltd.",3286908,Industrials
5703,"Nippon Light Metal Holdings Company, Ltd.",61594757,Basic Materials
5856,"Life Intelligent Enterprise Holdings Co.,Ltd.",108949401,Industrials
5868,N/A,3727100,Technology
5869,N/A,10059093,Consumer Defensive
5870,N/A,5332100,Consumer Cyclical
5918,"The Takigami Steel Construction Co., Ltd.",2063972,Industrials
5923,"TAKADAKIKO (Steel Construction) CO.,LTD.",5790652,Industrials
5928,"Almetax Manufacturing Co., Ltd.",10478569,Industrials
5966,"Kyoto Tool Co., Ltd.",2416350,Industrials
